date,open,high,low,Close,vol,MACD_Signal,MACD_Hist,MACD,Real Middle Band,Real Upper Band,Real Lower Band,RSI,SMA,SMA,ROC,CCI,DX,crossover
2012-05-22,19.08,19.21,18.58,16.5966551331,703600.0,0.1975,-0.2534,-0.0559,18.1454,19.4425,16.8484,34.5474,17.4163,18.1602,-0.9283,-63.6261,16.5011,False
2012-05-23,18.48,18.65,18.1201,16.5168208754,564000.0,0.128,-0.2781,-0.1502,18.1095,19.5385,16.6806,33.838,17.0881,17.9988,-5.3299,-93.9264,13.6005,False
2012-05-24,18.62,18.63,18.19,16.1531314791,365400.0,0.0521,-0.3034,-0.2513,18.0283,19.6893,16.3674,30.7552,16.6623,17.8397,-7.7723,-102.889,13.6005,False
2012-05-25,18.26,18.76,17.74,16.4103751984,214400.0,-0.0198,-0.2875,-0.3072,17.9414,19.744,16.1388,35.2272,16.5363,17.7061,-8.8878,-102.3499,10.8088,False
2012-05-29,18.81,19.01,18.53,16.8272874332,322100.0,-0.0787,-0.2356,-0.3143,17.8638,19.7172,16.0104,41.7587,16.5009,17.6032,-9.8625,-58.9492,12.0302,False
2012-05-30,18.69,19.01,18.43,16.58778466,340900.0,-0.13,-0.2053,-0.3353,17.7449,19.6055,15.8844,39.3184,16.4991,17.4807,-15.1339,-71.9887,11.4096,False
2012-05-31,18.69,18.93,18.41,16.6676189177,283900.0,-0.1723,-0.1693,-0.3416,17.6314,19.4637,15.7991,40.559,16.5292,17.3583,-11.3764,-75.8272,11.2842,False
2012-06-01,18.33,18.48,17.77,15.8692763405,352400.0,-0.2191,-0.1872,-0.4063,17.4979,19.4324,15.5634,33.2711,16.4725,17.1697,-14.0465,-138.8399,7.3525,False
2012-06-04,18.04,18.49,17.7,16.0999086406,425600.0,-0.2621,-0.1719,-0.434,17.3821,19.3598,15.4045,36.7869,16.4104,17.0094,-11.9943,-135.1946,6.9323,False
2012-06-05,18.13,18.52,17.91,16.3127999945,267500.0,-0.2964,-0.1373,-0.4337,17.2792,19.2546,15.3039,39.9176,16.3075,16.858,-11.3876,-121.5335,7.0908,False
2012-06-06,18.51,18.77,18.2842,16.3748933061,472900.0,-0.3219,-0.1018,-0.4236,17.1768,19.1163,15.2373,40.8333,16.2649,16.7268,-10.1914,-101.0416,8.4127,False
2012-06-07,18.74,18.77,18.1,16.0821676945,137400.0,-0.3443,-0.0899,-0.4343,17.0557,18.9505,15.1609,37.9145,16.1478,16.5884,-10.916,-116.6506,7.2691,False
2012-06-08,18.99,20.15,18.99,17.7409461605,924400.0,-0.3365,0.0312,-0.3053,17.0078,18.7784,15.2372,56.7044,16.5221,16.5523,-5.0424,12.4338,14.1671,True
2012-06-11,20.19,20.36,19.29,17.137753991,298000.0,-0.319,0.0701,-0.2489,16.9395,18.5742,15.3048,50.7234,16.7297,16.5588,-5.1258,6.0334,15.144,True
2012-06-12,19.38,20.06,19.38,17.2885520334,262600.0,-0.2932,0.1033,-0.1899,16.8747,18.3373,15.4122,52.0774,16.9249,16.5777,-4.9064,3.8586,15.144,True
2012-06-13,19.53,19.64,19.14,17.0756606794,164000.0,-0.2662,0.1078,-0.1584,16.8113,18.1149,15.5078,49.9994,17.065,16.6097,-7.6199,-25.5815,13.6157,True
2012-06-14,19.3,19.52,18.88,17.1909768295,126500.0,-0.2375,0.1148,-0.1228,16.763,17.9275,15.5985,51.1311,17.2868,16.6546,-6.3789,-34.3228,11.9783,True
2012-06-15,19.31,19.53,18.94,17.2796815603,324000.0,-0.2073,0.1209,-0.0864,16.7129,17.6813,15.7444,52.026,17.1945,16.7297,-6.8403,-29.1176,12.0279,True
2012-06-18,19.29,20.0,19.24,17.5457957527,126400.0,-0.173,0.1373,-0.0357,16.7381,17.7642,15.7121,54.6928,17.2761,16.8054,-3.0068,4.7692,14.3346,True
2012-06-19,19.81,20.36,19.74,17.9272260951,241400.0,-0.1314,0.1663,0.0349,16.7843,17.93,15.6385,58.2564,17.4039,16.8787,3.2978,46.1746,16.0493,True
2012-06-20,20.14,20.44,20.03,18.0868946106,190200.0,-0.0846,0.1872,0.1026,16.8588,18.1327,15.5849,59.6789,17.6061,16.9787,6.4029,62.4918,16.4273,True
2012-06-21,20.32,20.4191,19.71,17.5546662258,196900.0,-0.0453,0.1572,0.1119,16.9107,18.209,15.6124,53.2041,17.6789,17.0378,9.4858,30.6255,14.3331,True
2012-06-22,19.84,20.48,19.72,18.0336717721,526300.0,-0.005,0.1612,0.1562,17.0047,18.3417,15.6677,57.6361,17.8297,17.1821,9.9302,49.0958,14.6303,True
2012-06-25,20.09,20.09,19.34,17.1643654102,196600.0,0.0199,0.0998,0.1198,17.0424,18.3525,15.7323,48.6727,17.7534,17.2531,7.0896,-8.212,12.1611,True
2012-06-26,19.35,19.68,18.36,17.031308314,211400.0,0.0318,0.0474,0.0792,17.0526,18.359,15.7462,47.4622,17.5742,17.301,3.5245,-57.0039,6.1637,True
2012-06-27,19.19,19.5,19.19,17.2264587218,375500.0,0.0379,0.0243,0.0621,17.0845,18.3751,15.794,49.4382,17.4021,17.3577,2.5776,-28.1915,6.1637,True
2012-06-28,19.17,19.43,18.96,17.1821063564,209100.0,0.0392,0.0053,0.0445,17.1103,18.387,15.8335,48.9895,17.3276,17.4311,2.6413,-38.7562,4.8036,True
2012-06-29,19.83,20.01,19.5725,17.6078890643,313200.0,0.0442,0.02,0.0641,17.1972,18.3553,16.039,53.3447,17.2424,17.4222,8.2792,13.4614,7.8319,True
2012-07-02,19.99,20.48,19.52,17.687723322,420100.0,0.0524,0.0328,0.0852,17.2766,18.3365,16.2166,54.1314,17.3471,17.4589,10.7626,28.8709,10.1863,True
2012-07-03,20.02,20.66,19.83,18.3086564376,117600.0,0.072,0.0783,0.1502,17.3764,18.4304,16.3224,59.7828,17.6026,17.5269,11.5551,64.9914,11.0711,True
2012-07-05,20.68,20.9,20.44,18.5304182646,224400.0,0.101,0.1162,0.2171,17.4841,18.5472,16.421,61.5935,17.8634,17.6239,11.3479,96.2845,12.2433,True
2012-07-06,20.68,20.68,19.82,17.803039472,484300.0,0.1226,0.0865,0.2091,17.5702,18.4233,16.7171,53.1792,17.9875,17.6647,10.1758,42.4592,8.4865,True
2012-07-09,19.9,20.04,19.62,17.6699823758,415900.0,0.136,0.0537,0.1898,17.5666,18.4175,16.7158,51.7925,18.0,17.6907,-0.5459,11.0809,7.3083,True
2012-07-10,19.89,20.095,19.35,17.4216091296,453100.0,0.1394,0.0133,0.1527,17.5808,18.4118,16.7499,49.2253,17.9467,17.6824,-1.3016,-4.4545,5.7318,True
2012-07-11,19.71,20.02,19.4211,17.465961495,541200.0,0.1366,-0.0112,0.1254,17.5897,18.4118,16.7677,49.7023,17.7782,17.6517,-0.1994,-3.0362,5.7318,False
2012-07-12,19.48,19.58,18.92,17.0401787871,233300.0,0.123,-0.0544,0.0686,17.5879,18.4145,16.7613,45.3228,17.4802,17.5819,-0.3055,-46.1214,2.8322,False
2012-07-13,19.33,19.5,18.97,16.9337331102,539900.0,0.1014,-0.0865,0.0149,17.5751,18.4334,16.7167,44.2777,17.3063,17.5405,-0.1025,-49.3773,2.8322,False
2012-07-16,19.01,19.2,18.28,16.2950590484,371900.0,0.0654,-0.1438,-0.0783,17.5258,18.5443,16.5074,38.5617,17.0313,17.4246,-1.6897,-98.7099,1.0328,False
2012-07-17,18.47,18.5785,18.14,16.3127999945,249100.0,0.0225,-0.1716,-0.1491,17.4642,18.6115,16.3169,38.7969,16.8095,17.3678,-7.1075,-116.6491,1.7944,False
2012-07-18,18.34,19.0965,18.32,16.6321370254,152400.0,-0.0174,-0.1599,-0.1773,17.3994,18.5806,16.2183,43.004,16.6428,17.3412,-6.2058,-84.2269,1.0702,False
2012-07-19,18.9,19.64,18.89,17.2974225064,543000.0,-0.0428,-0.1015,-0.1444,17.36,18.4986,16.2214,50.5859,16.6942,17.3459,-3.9139,-29.4732,3.9542,False
2012-07-20,19.44,19.49,18.91,17.1022720987,326300.0,-0.0607,-0.0717,-0.1324,17.3373,18.4775,16.1971,48.5559,16.7279,17.3406,-4.5502,-39.4772,3.9542,False
2012-07-23,18.9,19.19,18.315,16.8538988524,348600.0,-0.0769,-0.0645,-0.1414,17.2784,18.3901,16.1666,46.0366,16.8397,17.2903,-6.2988,-71.731,0.6328,False
2012-07-24,18.75,18.8985,17.595,15.6741259328,979400.0,-0.1097,-0.1313,-0.241,17.2038,18.5175,15.8901,36.4199,16.712,17.1561,-5.9308,-134.0975,3.1743,False
2012-07-25,17.82,18.34,17.59,15.8515353944,311700.0,-0.1482,-0.1539,-0.302,17.1449,18.5842,15.7055,38.4901,16.5559,16.9923,-6.8089,-138.5678,3.2001,False
2012-07-26,18.16,18.35,17.84,15.9845924906,234100.0,-0.1857,-0.1501,-0.3358,17.0828,18.6073,15.5582,40.0584,16.2933,16.8226,-5.8974,-123.5189,3.1441,False
