date,open,high,low,Close,vol,MACD_Hist,MACD,MACD_Signal,Real Upper Band,Real Lower Band,Real Middle Band,RSI,SMA,SMA,ROC,CCI,DX,crossover
2015-06-23,64.66,64.71,64.15,59.8027828339,882312.0,0.2634,0.0973,-0.166,60.1016,56.8524,58.477,57.2073,59.3915,58.525,1.1614,18.3292,0.8458,True
2015-06-24,64.15,64.185,63.3,58.9002046583,691303.0,0.1966,0.0798,-0.1169,60.0997,56.8524,58.4761,49.527,59.4585,58.5893,1.2232,-23.0467,4.0074,True
2015-06-25,63.51,63.59,63.03,58.7420208543,780801.0,0.1355,0.0525,-0.083,60.0989,56.8523,58.4756,48.3092,59.4083,58.6887,0.3006,-41.4656,4.986,True
2015-06-26,63.25,63.43,63.04,58.9653391658,2518287.0,0.105,0.0483,-0.0567,60.1459,56.8914,58.5187,50.1629,59.3022,58.7771,0.3794,-37.2397,4.986,True
2015-06-29,62.99,63.19,62.33,58.0720659198,1456888.0,0.024,-0.0268,-0.0507,60.1456,56.8961,58.5208,43.4804,58.8965,58.8201,0.6499,-78.2373,7.5493,True
2015-06-30,62.9,62.9,61.69,57.5044652114,1313772.0,-0.0639,-0.1306,-0.0667,60.1638,56.8421,58.503,39.8649,58.4368,58.8364,0.9083,-112.9527,9.7804,False
2015-07-01,62.15,62.48,61.98,57.988321553,861340.0,-0.0841,-0.1718,-0.0877,60.163,56.8481,58.5056,44.1096,58.2544,58.8392,-0.2674,-101.2971,9.7804,False
2015-07-02,62.51,62.52,62.0,58.0348462012,697028.0,-0.0886,-0.1984,-0.1099,60.1165,56.9731,58.5448,44.5131,58.113,58.7445,0.6041,-96.6593,9.6095,False
2015-07-06,61.81,62.58,61.66,58.1744201459,943321.0,-0.0768,-0.2059,-0.1291,60.0983,57.0447,58.5715,45.7715,57.9548,58.6986,0.8461,-98.734,10.8102,False
2015-07-07,62.62,62.765,61.77,58.3419088795,727985.0,-0.0536,-0.196,-0.1425,60.0564,57.1782,58.6173,47.3079,58.0088,58.6887,0.8852,-82.1123,10.0016,False
2015-07-08,62.13,62.46,61.58,57.2997567592,832459.0,-0.1014,-0.2692,-0.1678,60.0509,57.1876,58.6193,39.7919,57.9679,58.5987,0.8794,-125.5931,10.6823,False
2015-07-09,62.42,62.74,62.23,57.9976264826,884893.0,-0.08,-0.2678,-0.1878,60.0488,57.1949,58.6219,45.9527,57.9697,58.5609,0.459,-73.5794,9.4418,False
2015-07-10,63.0,63.78,62.91,59.1514377587,964053.0,0.013,-0.1716,-0.1846,60.0038,57.2095,58.6066,54.2461,58.193,58.5714,-0.5325,15.386,4.9967,True
2015-07-13,63.95,64.1,63.74,59.5701595928,1244875.0,0.0989,-0.0609,-0.1598,60.0979,57.1861,58.642,56.8222,58.4722,58.5764,0.379,63.4051,3.679,True
2015-07-14,64.03,64.2751,63.75,59.7004286078,711667.0,0.1574,0.0369,-0.1205,60.2271,57.1778,58.7025,57.6177,58.7439,58.5497,2.092,70.7531,2.96,True
2015-07-15,64.24,64.49,64.02,59.6911236782,677549.0,0.1863,0.1124,-0.0739,60.3384,57.1707,58.7546,57.5365,59.2222,58.5423,1.9444,83.0489,2.0765,True
2015-07-16,64.48,64.67,64.02,60.0167962158,2172475.0,0.2161,0.1963,-0.0199,60.5002,57.1542,58.8272,59.666,59.626,58.6167,2.1643,97.4029,1.3358,True
2015-07-17,64.65,64.65,63.91,59.6352941003,681762.0,0.1993,0.2293,0.03,60.568,57.1505,58.8593,56.1329,59.7228,58.6763,1.8271,80.886,1.7787,True
2015-07-20,64.19,64.69,64.12,59.7934779043,865285.0,0.1882,0.2651,0.077,60.6098,57.1385,58.8742,57.2573,59.7674,58.7315,0.9992,92.2374,1.61,True
2015-07-21,64.15,64.48,63.66,59.3654511406,966336.0,0.1433,0.2561,0.1128,60.4971,57.1777,58.8374,53.2968,59.7004,58.8177,-0.6931,59.5889,3.4809,True
2015-07-22,63.79,64.29,63.6501,59.6725138189,1111796.0,0.1262,0.2706,0.1444,60.4764,57.1854,58.8309,55.6545,59.6967,58.9622,-0.649,62.7401,3.5211,True
2015-07-23,63.93,64.35,62.075,58.2302497238,2976613.0,0.0155,0.1638,0.1482,60.463,57.1318,58.7974,44.3797,59.3394,58.9784,0.2571,-24.0542,9.6053,True
