date,open,high,low,Close,vol,MACD_Signal,MACD,MACD_Hist,Real Upper Band,Real Middle Band,Real Lower Band,RSI,SMA,SMA,ROC,CCI,DX,crossover
2012-05-25,25.72,25.85,25.57,19.8666260156,19122200.0,-0.4216,-0.1319,-0.2898,22.5037,19.2674,20.8856,34.1953,19.9145,20.5227,-8.7274,-183.8351,5.2313,False
2012-05-29,26.04,26.32,25.86,20.1367627329,35052800.0,-0.4035,-0.091,-0.3125,22.4024,19.2069,20.8046,39.8858,19.9052,20.4367,-7.1005,-138.3597,1.7918,False
2012-05-30,25.9,26.19,25.8,20.1676355006,33089800.0,-0.3823,-0.0558,-0.3265,22.192,19.2158,20.7039,40.5156,19.9207,20.3729,-9.1822,-141.3981,2.2067,False
2012-05-31,25.78,26.07,25.7,19.9438079348,42240200.0,-0.3792,-0.0422,-0.337,21.8967,19.2698,20.5833,37.4662,19.9824,20.3035,-10.2778,-156.862,2.9021,False
2012-06-01,25.4,25.71,25.12,19.4035345,40246400.0,-0.4155,-0.0628,-0.3527,21.6791,19.2235,20.4513,31.3617,19.9037,20.1954,-12.1626,-204.1255,6.8106,False
2012-06-04,25.28,25.36,24.84,19.3263525808,39903700.0,-0.4453,-0.0741,-0.3712,21.5564,19.1254,20.3409,30.5986,19.7956,20.0622,-10.6413,-215.1328,8.6165,False
2012-06-05,25.04,25.57,25.0,19.6273620659,29491300.0,-0.4397,-0.0548,-0.3849,21.3963,19.1057,20.251,37.0037,19.6937,19.9806,-8.6133,-179.7369,7.0345,False
2012-06-06,25.51,26.11,25.43,20.1213263491,33553600.0,-0.3908,-0.0047,-0.3861,21.2743,19.1274,20.2008,45.7988,19.6845,19.9389,-5.3986,-125.0304,3.1073,False
2012-06-07,26.37,26.43,25.89,20.0209898541,29534200.0,-0.3561,0.024,-0.3801,21.1656,19.1396,20.1526,44.4483,19.6999,19.9104,-3.3638,-100.6703,0.8768,True
2012-06-08,25.88,26.48,25.85,20.3837448745,26750500.0,-0.2959,0.0674,-0.3632,21.0591,19.1821,20.1206,50.1433,19.896,19.9217,-3.5688,-82.9331,0.5312,True
